branch-load-misses,branch-loads,dTLB-loads,dTLB-stores,iTLB-loads,iTLB-stores,L1-dcache-load-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-store-misses,node-loads,node-stores,branch-instructions,branch-misses,instructions,type,apk
21017467,21049666,49380100,49420997,2762292,2762292,1788500,0,42276674,2183666,0,0,0,2123578,494174,13878992,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
23730363,23740229,56528664,56558314,3216109,3216109,2014518,0,54524695,2777403,0,0,0,2226990,511831,14559175,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
26855934,26859436,65051111,65051111,3585136,3585136,2206271,0,64809930,3408823,0,0,0,2771907,564206,17677212,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
29690552,29695569,72256011,72267960,4060740,4063161,2526160,0,73836170,3986538,0,0,0,5075753,1036531,33330223,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
34460937,34477195,83510904,83536088,4511795,4511795,2800584,0,81608318,4311726,0,0,0,5493500,1130253,36123518,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
37729298,37729298,91643661,91643661,5137293,5137293,3152140,0,83949915,4474140,0,0,0,6729681,1466035,45348683,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
41872480,41872480,101161244,101161244,5372217,5372217,3295919,0,88242201,4767844,0,0,0,7136056,1581605,48546325,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
44004447,44043380,106825014,106826442,5398350,5398350,3310585,0,94965008,5035081,0,0,0,9617984,2091198,70547392,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
47405351,47405351,114300052,114308176,5398350,5398350,3310585,0,102305106,5465500,0,0,0,14127525,2521377,97259386,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
48794994,48794994,118009421,118041820,5401632,5401632,3312130,0,104510230,5624190,0,0,0,14928673,2628242,103407203,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
